"id","dam","sire"
"TK26228","N200811","TC58372"
"TK26227","N200811","TC58372"
"TK26235","N200811","TC58372"
"TK26234","N200811","TC58372"
"TK26233","N200811","TC58372"
"VJ58758","VH82017","VE26435"
"VJ58761","VH82017","VE26435"
"NE96443","NE93444","NE95130"
"VX12162","VP32224","VR27293"
"VX12158","VP32224","VR27293"
"VJ59231","VH83233","F491086"
"VJ59235","VH83233","F491086"
"VP51447","VN57742","H300543"
"VP51444","VN57742","H300543"
"VP51443","VN57742","H300543"
"VP51438","VN57742","H300543"
"VR90579","VN57735","19971W61_SIRE"
"NE96849","NE93611","NN87022"
"NE96978","NK59557","NE95716"
"VR90059","VN56410","VN87060"
"VR90058","VN56410","VN87060"
"VH99647","H300513","VH82360"
"NN87852","NN86422","E066322"
"VB54600","NE95717","E066312"
"VB54603","NE95717","E066312"
"NN86876","NE95717","A725178"
"NN86879","NE95717","A725178"
"NN30152","NE95715","B067119"
"NK59464","NE95717","A007132"
"NK59465","NE95717","A007132"
"NE95737","NE93600","NE93447"
"VR26374","F938428","VN86033"
"VR26372","F938428","VN86033"
"VR26371","F938428","VN86033"
"NN35315","NE95717","NC51999"
"VJ59293","VH82765","VH83831"
"VJ59294","VH82765","VH83831"
"VJ59296","VH82765","VH83831"
"VN86696","VP51770","VN86038"
"VN86699","VP51770","VN86038"
"VX12801","VP32478","VX12257"
"VR91483","VP32478","VX12257"
"VF64058","VP32478","VX12257"
"VB54255","NN86083","NN88416"
"VB54262","NN86083","NN88416"
"VP32913","H301774","VN56411"
"VP32916","H301774","VN56411"
"VP32415","VP51701","J745154"
"VR27602","VJ58988","VN56402"
"VH82464","VE33226","VH84434"
"VH82465","VE33226","VH84434"
"NK59437","NE93747","NC10648"
"NK59438","NE93747","NC10648"
"NK59440","NE93747","NC10648"
"VE27145","E066316","VB54494"
"VE27147","E066316","VB54494"
"NN88627","VB54397","VB54494"
"NN88630","VB54397","VB54494"
"VH99167","F952724","VH99020"
"VH99168","F952724","VH99020"
"VJ59630","F873558","VH99020"
"VJ58808","VH84802","F952687"
"VN57567","VH83809","H300531"
"VH83000","VH83805","H303490"
"VJ59801","VH83805","H303490"
"VJ59803","VH83805","H303490"
"VH82119","NN88630","E906989"
"VH82120","NN88630","E906989"
"VH83305","F938299","VE26251"
"VJ58483","VJ58012","19941XT7_SIRE"
"VJ59577","VH99168","F873550"
"VR90382","J745954","VP51444"
"VR90384","J745954","VP51444"
"VN87327","VX12632","F873596"
"VN87329","VX12632","F873596"
"VS84489","K604784","VP32415"
"VS84492","K604784","VP32415"
"VS84491","K604784","VP32415"
"VT34542","K604762","VP32960"
"TC59394","TE80553","T640336"
"TC59396","TE80553","T640336"
"TK26389","TE80558","E985065"
"TJ27501","TK26228","20071W72_SIRE"
"TJ27510","TK26228","20071W72_SIRE"
"TJ24961","TK26233","20091W76_SIRE"
"VJ59754","VH99168","VJ59661"
"VN57594","NN88630","VH82468"
"VH84889","VE27145","VE27141"
"VE27935","VE27147","VE27042"
"VE27900","VE27145","VB54074"
"VC47106","NN35709","VB54048"
"NN86699","NN87901","NN87917"
"VP32034","VJ59012","VN57146"
"VP32031","VJ59012","VN57146"
"VN86545","VR26374","VN86237"
"VN86550","VR26374","VN86237"
"TA16701","VF64535","VR90745"
"VN56069","VH83988","F938377"
"VH12323","E956999","VE33386"
"VH12327","E956999","VE33386"
"VH12329","E956999","VE33386"
"VH12331","E956999","VE33386"
"VH12334","E956999","VE33386"
"VN86047","F938361","VH83906"
"VJ59912","VH21103","VH83807"
"VH82578","VH21103","VH83807"
"VH82579","VH21103","VH83807"
"VC47481","NN88184","NN35509"
"VC47486","NN88184","NN35509"
"NN34413","NE94272","NE96443"
"VN86115","VJ59251","VJ59323"
"VN86116","VJ59251","VJ59323"
"VX12178","VR26449","VN56419"
"VX12177","VR26449","VN56419"
"VX12176","VR26449","VN56419"
"NN86717","NN86450","NN87911"
"NN86722","NN86450","NN87911"
"NN86723","NN86450","NN87911"
"VX14082","VR90012","VR26970"
"VN56349","19951CH9_DAM","NN30554"
"VN57548","H300547","NN30558"
"VH82057","VE33388","F952686"
"VH84967","VE33388","19911W28_SIRE"
"VE26341","VE27359","E983848"
"VN86090","VJ59167","19941MP41_SIRE"
"VN86094","VJ59167","19941MP41_SIRE"
"VN86096","VJ59167","19941MP41_SIRE"
"TL37866","TL39029","X235632"
"VJ59437","VH99322","VH83366"
"NN30847","VH21607","VE32779"
"VH83503","VE32775","NE96051"
"VN86189","VH99322","VH83366"
"VN86183","VH99322","VH83366"
"VN86184","VH99322","VH83366"
"VH84392","VE33205","VE32774"
"NN86100","NE95869","NN87035"
"NN86105","NE95869","NN87035"
"NN86107","NE95869","NN87035"
"VN87513","VN86049","VN85957"
"VN86377","F938363","VJ59293"
"VS83221","K578029","VX12162"
"VH99701","VH82465","VH82315"
"VH99702","VH82465","VH82315"
"VE27847","NN86898","VB54603"
"VE26288","VE26636","VB55577"
"VN86106","VH82722","VJ59254"
"VR91723","VN86696","VX12192"
"TA15588","VT34051","VF64536"
"VR27064","VH82465","VJ58720"
"VR27067","VH82465","VJ58720"
"VB54566","NN86070","VB54262"
"VB54569","NN86070","VB54262"
"VB54572","NN86070","VB54262"
"VX12028","K604706","VR90059"
"VF64401","K604679","VR91483"
"VF64406","K604679","VR91483"
"VF64404","K604679","VR91483"
"VB54005","NN88256","NE96849"
"VB54007","NN88256","NE96849"
"NN86773","NE96978","NN87554"
"VR91814","VX12618","VX12801"
"VX13735","VR90579","VP51086"
"VE27369","VB54600","E956267"
"NK59999","B067135","NE95737"
"VC47493","NN86879","NN88106"
"VC47497","NN86879","NN88106"
"NN87003","NN30152","NE93701"
"NN87006","NN30152","NE93701"
"NN87008","NN30152","NE93701"
"NN87690","NN35315","NN87104"
"VP51427","VJ59235","VJ58692"
"VP51426","VJ59235","VJ58692"
"VP51425","VJ59235","VJ58692"
"VP51421","VJ59235","VJ58692"
"VP51422","VJ59235","VJ58692"
"VR90301","VJ59235","VJ58692"
"VR90292","VJ59235","VJ58692"
"NN34866","VB54255","19871C140_SIRE"
"VR27004","VH83809","VN86783"
"VR27009","VH83809","VN86783"
"VR27008","VH83809","VN86783"
"VR27010","VH83809","VN86783"
"VN57622","VH82596","VH82464"
"NN87527","NN35120","NK59437"
"NN87529","NN35120","NK59437"
"VN87482","VJ58361","VH99167"
"VJ59491","VH83305","19931MP80_SIRE"
"VJ59348","F938402","VH84967"
"VJ59349","F938402","VH84967"
"VH82864","VH12331","VH21112"
"VH82332","VH12329","F937899"
"VH83959","F938402","VH84967"
"VN57773","H300532","VH82119"
"VN85654","VH12331","H301125"
"VN85655","VH12331","H301125"
"VP51471","VN86377","H301732"
"VP51467","VN86377","H301732"
"VR90937","VN56349","J745945"
"VR90931","VN56349","J745945"
"VN85635","VH82598","VH83000"
"VN85429","VX12632","VN87327"
"VN85433","VX12632","VN87327"
"VT34121","VF64401","VR91954"
"VF63690","VX12632","VN87327"
"VH99638","VH82120","H300512"
"VH84661","E956216","VE27900"
"VN56166","VH82579","19941MP61_SIRE"
"VN56168","VH82579","19941MP61_SIRE"
"VN56171","VH82579","19941MP61_SIRE"
"VN56175","VH82579","19941MP61_SIRE"
"VN57766","H300526","VN57594"
"VN86922","VJ58808","F952878"
"VN86924","VJ58808","F952878"
"VN85862","J745155","VH84889"
"VP32528","J745155","VH84889"
"VN87070","VN86116","J745171"
"VN87068","VN86116","J745171"
"VS84334","VR91814","H301833"
"VS84335","VR91814","H301833"
"VF63462","P439149","VT34542"
"VF63460","P439149","VT34542"
"VF63455","P439149","VT34542"
"TL36342","TJ27510","J644922"
"TL36340","TJ27510","J644922"
"TS45751","TJ27510","V279628"
"VH82232","VE27865","VE27847"
"VH83373","VH21607","VH83503"
"VE32556","VB55277","VC47497"
"VN87525","VN56241","VN86184"
"VN87620","VN86047","VN86189"
"VX14170","VR26372","VP32034"
"VR91891","VR26958","VR90384"
"VS83214","VS84619","VX12178"
"VH84984","VB55520","VE27900"
"VP32128","VJ58483","VN85850"
"VP32131","VJ58483","VN85850"
"VH82027","F952683","VH12323"
"VX13610","K578124","VX14082"
"VE27377","VC47168","NN86723"
"VE27381","VC47168","NN86723"
"VJ58783","VH82756","VH82578"
"VJ58785","VH82756","VH82578"
"VJ58787","VH82756","VH82578"
"VR91590","VR26335","VN86550"
"VN57666","F874754","NN30847"
"VN57668","F874754","NN30847"
"VH82440","F465931","VH84392"
"VH83342","VE26341","F984814"
"VH83346","VE26341","F984814"
"VH83349","VE26341","F984814"
"NN88737","NN86107","E066181"
"VN57732","H301342","VN57548"
"VN57725","H301342","VN57548"
"VN87090","VJ59437","J745172"
"VN87098","VJ59437","J745172"
"VN87673","VH82057","F938419"
"VN87670","VH82057","F938419"
"VJ59073","VH82057","VJ57101"
"VN86433","VN86096","VN86012"
"VN87999","VN87513","VP32603"
"VN87996","VN87513","VP32603"
"VB54341","NN86107","NN35081"
"VN86019","VJ59437","VJ59170"
"VH83547","F465868","VE26288"
"VF64197","VR91723","K578522"
"VF64198","VR91723","K578522"
"VF64199","VR91723","K578522"
"VF64201","VR91723","K578522"
"TA15502","N200060","VS83221"
"TA15501","N200060","VS83221"
"TA15499","N200060","VS83221"
"VF63169","N200060","VS83221"
"VF63170","N200060","VS83221"
"VE27883","VB54569","NN86929"
"VB54182","NN88411","NN86773"
"VB54184","NN88411","NN86773"
"VB54185","NN88411","NN86773"
"VB54186","NN88411","NN86773"
"VF64628","VX13735","H301805"
"VF64629","VX13735","H301805"
"VF64631","VX13735","H301805"
"VT33188","K578422","VX12028"
"NN88578","NN86497","VB54007"
"VB54676","NN87034","VB54005"
"VE26002","VB55038","VC47486"
"NN86962","B069386","NK59999"
"NN86848","NN87003","B069477"
"NN86902","NN87003","B069477"
"NN35395","B069386","NK59999"
"NN35400","B069386","NK59999"
"VX13049","K578106","VR90301"
"VX13790","K578106","VR90301"
"VX13797","K578106","VR90301"
"VB55641","VR27370","VR90292"
"VB54439","NN87006","NK59910"
"VH99088","NN35693","VE27935"
"NN87697","NN87529","NN87527"
"VJ58725","H300536","VH82332"
"VH83975","VH83547","F938323"
"VJ57139","H302091","VH83342"
"VN86460","VN88144","VN56171"
"VN86455","VN88144","VN56171"
"VN86456","VN88144","VN56171"
"VN87724","F938335","VN56175"
"VT34400","N200059","VF64198"
"VT34395","N200059","VF64198"
"TA16634","N200047","VF64628"
"TC59159","TA15499","H300064"
"VH83478","VE32758","VH83349"
"NN35955","NN86962","NN86345"
"VB55134","NN86962","NN86345"
"VB55136","NN86962","NN86345"
"VR27152","VN57766","VN56249"
"VR27151","VN57766","VN56249"
"VR26801","VN57732","VP51773"
"VR27400","VN57732","VP51773"
"TK27533","VF63462","TB26583"
"TK27537","VF63462","TB26583"
"VH99155","VH82864","F873531"
"VH99156","VH82864","F873531"
"VN56384","VN85654","J745174"
"VN56386","VN85654","J745174"
"VN56383","VN85654","J745174"
"VN56380","VN85654","J745174"
"VP51922","VN85655","H301756"
"VN87840","F938422","VN86433"
"VF64215","VB55641","K604645"
"VF64217","VB55641","K604645"
"VF63616","H300032","VN85433"
"TA15058","VN85429","H300025"
"TA15057","VN85429","H300025"
"TA15118","H300042","VF63690"
"TA15116","H300042","VF63690"
"VJ59114","VH83210","VH83959"
"VJ59115","VH83210","VH83959"
"VE27515","VC47008","NN88737"
"NN35551","NN86962","NN88157"
"NN35555","NN86962","NN88157"
"VN86994","VJ58611","VH99638"
"VN86996","VJ58611","VH99638"
"VR26828","VN57773","VP51557"
"VR90264","VH82232","VN56416"
"VX14381","VR27211","VN56168"
"VX14382","VR27211","VN56168"
"VX14383","VR27211","VN56168"
"VR91734","VJ59772","VN87999"
"VR91738","VJ59772","VN87999"
"VR91737","VJ59772","VN87999"
"VF64114","VX13790","VX12512"
"VF64112","VX13790","VX12512"
"VF64111","VX13790","VX12512"
"VF64107","VX13790","VX12512"
"VT33932","VS83214","VR91849"
"VH99446","VJ59754","VN86433"
"VH99449","VJ59754","VN86433"
"VN57986","VR90937","VR27297"
"VJ57125","F874639","VH83373"
"VP51653","H301740","VN85862"
"VP51659","H301740","VN85862"
"VP51662","H301740","VN85862"
"VN57681","VH82027","VH12323"
"VN57685","VH82027","VH12323"
"VH99952","VH84661","VH12382"
"VH82275","VH12334","VH84984"
"VJ57573","VE33185","VH99088"
"VN57820","VH84941","VH84984"
"VN57821","VH84941","VH84984"
"VN57822","VH84941","VH84984"
"VN57825","VH84941","VH84984"
"VN87574","VN56166","VN56143"
"VN87573","VN56166","VN56143"
"VN87579","VN56166","VN56143"
"VR26484","VN87701","VN87525"
"VT34095","VS84334","VR91448"
"VH83519","VE26273","VE32556"
"VN87550","VH82579","VN86019"
"VT33944","VS84334","VX12512"
"VT33949","VS84334","VX12512"
"VT33942","VS84334","VX12512"
"VR91781","VR91590","F938631"
"VS84385","VR90720","VX13610"
"VS84386","VR90720","VX13610"
"VS84810","VR91590","VR91679"
"VT33014","VR90720","VX13610"
"VT33013","VR90720","VX13610"
"VN57185","H301134","VH82440"
"VH99367","VH83346","H302085"
"VH99371","VH83346","H302085"
"VH99375","VH83346","H302085"
"VH99376","VH83346","H302085"
"VH83452","VH83346","H302085"
"VR27109","VN86930","VN57725"
"VR27114","VN86930","VN57725"
"VR27384","VN56396","VN57725"
"VR27386","VN56396","VN57725"
"VR27380","VN56396","VN57725"
"VN87853","VJ59253","VN57666"
"VN87856","VJ59253","VN57666"
"VE33334","VB54186","E906993"
"VE33335","VB54186","E906993"
"NN88643","VB54184","E066210"
"TB26267","N200125","TA15502"
"VH84516","VE27883","VE27854"
"VH84517","VE27883","VE27854"
"VC47196","VB54186","VB54341"
"NN87858","VB54185","VB54182"
"NN87862","VB54185","VB54182"
"VT33500","20021EX44_DAM","VT33188"
"NN35609","B068656","NN35395"
"NN35610","B068656","NN35395"
"NN86267","C696748","NN35395"
"VC47015","NN86902","NN86783"
"VC47018","NN86902","NN86783"
"VC47020","NN86902","NN86783"
"VC47268","NN88529","NN35400"
"NN88986","VB54439","VB54332"
"NN88987","VB54439","VB54332"
"VE27123","NN86902","VB54869"
"VJ59257","F938371","VH83975"
"VN57322","19941XJ3_DAM","VH99155"
"VN86338","19941MP73_DAM","VH99367"
"VP32709","F938437","VH99367"
"VP32702","F938437","VH99367"
"VF64308","VN86456","K578586"
"TC58123","R040187","TA15058"
"VN86220","VJ58957","VH83452"
"VR90145","VP51659","VB55795"
"TJ24202","TK27048","TC59159"
"TR44112","TK27048","TC59159"
"VN57016","H301104","VJ57139"
"VN57023","H301104","VJ57139"
"VN57699","VH99952","H300552"
"VB55751","VH82275","H300519"
"VH84881","E956216","VH84517"
"VE26994","NN35955","19901C61_SIRE"
"VE27061","C716898","VC47018"
"VP51113","H300511","VJ58725"
"VP51604","H300511","VJ58725"
"VR26415","19961B62A_DAM","VN87724"
"VR26421","19961B62A_DAM","VN87724"
"VR90738","VN57822","H301345"
"VR90912","VR27400","19971W77_SIRE"
"VN57950","K578104","VN86996"
"VN57954","K578104","VN86996"
"VS84562","VR26484","K578001"
"VS84567","VR26484","K578001"
"VT33388","VF64114","C695372"
"TA16848","VT33013","N200676"
"TA16851","VT33013","N200676"
"TA16549","K578624","VS84810"
"TA16544","K578624","VS84810"
"TB26276","R639017","TA16634"
"VN86479","VJ59491","VH99367"
"VN86486","VJ59491","VH99367"
"VN86484","VJ59491","VH99367"
"VN57993","VR27400","VP51447"
"VN57996","VR27400","VP51447"
"VT34285","VS84386","VF63547"
"VJ59826","VJ57573","VH82544"
"VR27657","VJ58617","VR27152"
"VR27659","VJ58617","VR27152"
"VH84013","VC47268","VE27838"
"VE26075","E985299","NN88986"
"VE26079","E985299","NN88986"
"VN86448","F938408","VJ59115"
"VR91006","VH99449","K604573"
"TA15081","VT34185","VF63616"
"TA15071","VT34185","VF63616"
"VF64885","N200703","VT33944"
"VR98163","P439061","TA15118"
"VR98174","VT33932","H300025"
"VR98260","P439061","TA15118"
"TB27188","VT33932","20061C49_SIRE"
"TB27416","VT33932","20071C49_SIRE"
"TB27423","VT33932","20071C49_SIRE"
"VB55373","NN86267","NC10776"
"NN35821","NN86267","NC10776"
"NN35827","NN86267","NC10776"
"VN56132","VJ59406","VJ59114"
"VN56134","VJ59406","VJ59114"
"VN56137","VJ59406","VJ59114"
"VS83683","VR90721","VN57986"
"VS84483","VX14383","VN56168"
"VT33629","VS84491","VR91737"
"TC58344","VS84491","VR91737"
"VN56445","VN86994","VN56096"
"VN87828","VN86496","VJ59114"
"VR91221","VX13390","VT33942"
"VR91220","VX13390","VT33942"
"VT33221","VS84455","VF64107"
"VR90682","VP51957","VN57820"
"VR90677","VP51957","VN57820"
"VR90681","VP51957","VN57820"
"VN87317","VX13343","VN56380"
"VN85402","VX13343","VN56380"
"VN85403","VX13343","VN56380"
"VN85410","VX13343","VN56380"
"VH83858","VB54589","VH83519"
"VE27083","NN86898","VC47015"
"VS84435","VR91734","VX13937"
"VS84438","VR91734","VX13937"
"VN87950","VN87574","VN86019"
"VF64498","VX13282","VR91737"
"VB55008","VB54119","NN35551"
"VB55014","VB54111","NN35555"
"VB55016","VB54111","NN35555"
"VB55018","VB54111","NN35555"
"VR90881","VN85859","VN87856"
"VN86147","VH99376","VJ59115"
"VN87542","VH99376","VJ59114"
"VN87541","VH99376","VJ59114"
"VN87570","VH99375","VN86034"
"VH99992","VH84516","H300518"
"VH99121","VE33335","VH21182"
"VH99123","VE33335","VH21182"
"VH99093","VE33335","VH12450"
"VH84909","VH84516","VH84072"
"VH84910","VH84516","VH84072"
"VH84913","VH84516","VH84072"
"VH84915","VH84516","VH84072"
"VH84916","VH84516","VH84072"
"VH84135","VE33334","VE27778"
"VS84959","R040127","VT33500"
"VR26948","VP51662","VR27008"
"VR26946","VP51662","VR27008"
"VF64429","VR27400","VX13797"
"VB55121","NN35850","NN35610"
"VJ59946","VH84881","H301105"
"VJ59947","VH84881","H301105"
"VR91628","VR26421","F938410"
"VF64182","K578582","VR91006"
"VF64183","K578582","VR91006"
"VP51136","VN57016","VN57128"
"TL37455","TE79871","TB27416"
"VE33594","VB55121","E984598"
"VN87632","VN56137","F938394"
"VN87629","VN56137","F938394"
"VN87628","VN56137","F938394"
"VN87633","VN56137","F938394"
"VN87807","VN56137","F938394"
"VR90770","VR90145","J745950"
"VF64521","VS83683","P282198"
"VF64526","VS83683","P282198"
"TL39280","TJ24202","T176991"
"VN86083","VE32758","VJ59257"
"VR26316","VN56428","VN86486"
"VX12654","VN86522","VP32709"
"VX12652","VN86522","VP32709"
"VS84026","VP32702","VX12177"
"VS84443","VN57950","VX13102"
"VS84449","VN57950","VX13102"
"VF64559","VR26415","VX13228"
"VF64560","VR26415","VX13228"
"VF64561","VR26415","VX13228"
"TC58091","TA15081","VT34371"
"VH99110","F873524","VH99093"
"VH83785","VE26994","19911B76_SIRE"
"VJ59521","F873554","VJ59826"
"VJ59677","VN56303","VJ59826"
"VS84868","VR90912","K604548"
"VS84864","VR90912","K604548"
"TC58407","VR91221","T177510"
"TC58408","VR91221","T177510"
"TC58414","VR91221","T177510"
"VF63966","TA16848","20041O106_SIRE"
"VF63970","TA16848","20041O106_SIRE"
"VF63972","TA16848","20041O106_SIRE"
"VR98209","VR91220","H300063"
"VH99653","VH84956","VH84909"
"VH99656","VH84956","VH84909"
"VH99855","VH83809","VH84910"
"VH99863","VH83809","VH84910"
"VX12362","VR90912","VR26570"
"VX12356","VR90912","VR26570"
"VX12360","VR90912","VR26570"
"VF64605","VN57996","VS83402"
"VF64600","VN57996","VS83402"
"VF64602","VN57996","VS83402"
"VS84757","VF64429","VF64489"
"VN57484","VR91220","TA15124"
"VH99762","VH82755","VH84913"
"VH99707","VH84643","VH84910"
"VH99708","VH84643","VH84910"
"VJ59548","VJ58787","VN57322"
"VP51622","VJ59164","VN86220"
"VN87700","VN56128","VN86338"
"VR26605","VR27659","VR26478"
"TS43656","TR40042","TR44112"
"VH82478","VC47059","VH84916"
"VR90433","VH99326","VP51113"
"VH99441","VN86484","VJ59115"
"VH99928","VH84013","F952559"
"VH99929","VH84013","F952559"
"VH99410","K604502","VN86448"
"VR91041","K604576","VN86147"
"VR91040","K604576","VN86147"
"TK27434","H301164","TC58344"
"TK27438","H301164","TC58344"
"TB27254","F952461","VR98260"
"TB27250","F952461","VR98260"
"TB27255","F952461","VR98260"
"TB27253","F952461","VR98260"
"VH83603","VB55294","VE26075"
"VE33634","NN88852","VB55008"
"VN86420","VJ59406","VN86147"
"TL39075","TB27423","TJ27940"
"VH99032","VH84001","VE26079"
"VE27767","NN86699","VB55018"
"VN86488","VN86166","VN56132"
"VN87822","VP51456","VN86147"
"VN87824","VP51456","VN86147"
"TC58206","TA15588","VT33221"
"TC58205","TA15588","VT33221"
"VH99330","F938335","VH83858"
"VS84417","K604667","VR90682"
"VS84423","K604667","VR90682"
"VS84425","VN87317","K604625"
"VS84428","VN87317","K604625"
"VS84430","VN87317","K604625"
"VS84431","VN87317","K604625"
"VF64795","VN87317","K604625"
"VF63882","VN85403","20041SW126_SIRE"
"VN56055","VJ57219","VH84135"
"VJ59384","VH82021","VH83858"
"VT34809","VN85410","VX12512"
"VF64606","VR90881","VX12028"
"VF64612","VR90881","VX12028"
"VF64613","VR90881","VX12028"
"VF64614","VR90881","VX12028"
"VF64615","VR90881","VX12028"
"VN57037","VH99123","H303103"
"VH82214","VH84915","VH84248"
"VN57055","VH99121","VH82868"
"VN57059","VH99121","VH82868"
"VN57060","VH99121","VH82868"
"VR26465","19961B25_DAM","VN87632"
"VR26566","F938440","VN87807"
"VR91526","F938440","VN87807"
"VR91688","F938440","VN87807"
"VS84695","K578028","VN87807"
"VF64267","VR91040","K578589"
"VF64261","VR91040","K578589"
"VF63561","VJ59521","H300026"
"VS83001","K578028","VN87807"
"VT34237","N200040","VS84868"
"VR27819","N200709","VF64795"
"VR27859","N200683","VS84430"
"TE79822","T550179","TC58407"
"TL37495","TB27253","T640381"
"VN86003","VH99330","VH83900"
"TE80064","TB26552","VF63966"
"TC59340","TE80505","VF63966"
"VN56041","VH99855","F938385"
"VE27987","VE33634","C695586"
"VF64103","VS84026","K578573"
"VF64275","K578584","VX12356"
"VF64274","K578584","VX12356"
"VF64273","K578584","VX12356"
"VF64271","K578584","VX12356"
"VF64269","K578584","VX12356"
"VT33419","VF64560","VX13432"
"TP25060","X239905","TL37455"
"TP25062","X239905","TL37455"
"TP25066","X239905","TL37455"
"VJ58858","VH99863","VH99849"
"VJ59131","VH99330","VH83987"
"VJ59147","VH99074","VH83785"
"VJ59149","VH99074","VH83785"
"VH99337","VH99074","VH83785"
"VH99340","VH99074","VH83785"
"VH99341","VH99074","VH83785"
"VN85644","VJ59946","VJ59972"
"VN85647","VJ59946","VJ59972"
"VN85650","VJ59946","VJ59972"
"VN87977","VN86166","VN87629"
"VR26357","VP32266","VN87633"
"VR26356","VP32266","VN87633"
"VX12737","VJ59677","VR26114"
"TB27161","TC58114","VN57484"
"TB27160","TC58114","VN57484"
"TA16928","VT33014","VS84757"
"TA16923","VT33014","VS84757"
"TA16926","VT33014","VS84757"
"VN86785","VH99762","H301353"
"VN86788","VH99762","H301353"
"VR26686","F938445","VN87700"
"VX12348","K604549","VR26316"
"VX13329","VN87822","K578111"
"VX13328","VN87822","K578111"
"VF64768","C695338","VF64561"
"VF64765","C695338","VF64561"
"VF64772","C695338","VF64561"
"VT33143","C695360","VS84449"
"VT33381","VF64613","20021EX29A_SIRE"
"VT33379","VF64613","20021EX29A_SIRE"
"VT33378","VF64613","20021EX29A_SIRE"
"VT33383","VF64613","20021EX29A_SIRE"
"TA15596","N200680","VT34809"
"TK27481","TC58205","TE64149"
"TK27488","TC58205","TE64149"
"TL37665","TL39280","T640782"
"TL37660","TL39280","T640782"
"VH84051","VE27767","VE33730"
"VR26361","VN87628","VN87673"
"VR26362","VN87628","VN87673"
"VR26365","VN87628","VN87673"
"VR26253","VP32360","VX12654"
"VR26256","VP32360","VX12654"
"VN87380","VP32360","VX12654"
"VN87375","VP32360","VX12654"
"VT34705","VF64526","VS84375"
"TR44247","TS45633","TS43656"
"VN56453","VH82294","VH82214"
"VN56451","VH82294","VH82214"
"VN56449","VH82294","VH82214"
"VN56447","VH82294","VH82214"
"VJ58705","F952692","VH82478"
"VN57794","H300546","VH99707"
"VN57795","H300546","VH99707"
"VR91742","VJ59548","K578320"
"VS84545","K604505","VH99441"
"VS84546","K604505","VH99441"
"VS84548","K604505","VH99441"
"VS84549","K604505","VH99441"
"VS84544","K604505","VH99441"
"VS84819","VX12362","20001MP48_SIRE"
"VF64128","VJ59548","K578320"
"VF64130","VJ59548","K578320"
"VF64127","VJ59548","K578320"
"VT34380","VS84864","N200042"
"VT34382","VS84864","N200042"
"TK27716","VF63972","T176417"
"VN86853","VN57076","VH99708"
"VN86275","VH99855","VJ59411"
"TE80049","VF63972","TB26517"
"TA16427","K578017","VR91041"
"TA16432","K578017","VR91041"
"VJ58887","VJ57125","VH99032"
"VH82393","VH12327","VH99032"
"VJ57738","VH84059","VH83603"
"VJ57743","VH84059","VH83603"
"VP51541","VH99929","VP51117"
"VP51539","VH99929","VP51117"
"VP51545","VH99929","VP51117"
"VH99401","VJ59196","VN86488"
"VH99402","VJ59196","VN86488"
"VJ58336","VH99928","VH83446"
"TP25560","TK26991","TB27250"
"TP25559","TK26991","TB27250"
"VF64845","P439004","VS84417"
"VT33243","VS84425","VS84472"
"TA16781","VS84431","VS84356"
"TA16839","VF64555","VS84417"
"TA16843","VF64555","VS84417"
"TA16845","VF64555","VS84417"
"VF64776","VS84443","VS84423"
"VT33023","C695358","VF64612"
"TA16800","C695358","VF64612"
"VN87847","VN87542","VN86488"
"VN87845","VN87542","VN86488"
"VE33922","VN57055","F873522"
"VP32178","VN57059","VH99245"
"VJ59555","VN57055","VH99167"
"VR26989","VN57795","19961W44_SIRE"
"VN86597","VR26465","J644172"
"VN86598","VR26465","J644172"
"VN86600","VR26465","J644172"
"VN86601","VR26465","J644172"
"VS84655","VR91526","F938639"
"VS84649","VR91526","F938639"
"VS84654","VR91526","F938639"
"VS83300","VS84544","K578048"
"TA15479","VF64273","N200111"
"TA15484","VF64273","N200111"
"TA15720","N200075","VF63561"
"TA15746","VT34237","N200119"
"TB21507","VS84695","K578622"
"TB21501","VS84695","K578622"
"TC58024","VF64845","N200852"
"TE80458","T177537","VT33379"
"TK26361","E985086","VT33379"
"TJ24269","N199708","TK27488"
"VP51588","VN57794","VH99746"
"VR98317","TA16894","VT33419"
"TB26663","TA15501","VT33379"
"TB26668","TA15501","VT33379"
"TB26670","TA15501","VT33379"
"TR40261","TP28846","TL37665"
"TR40266","TP28846","TL37665"
"TR40263","TP28846","TL37665"
"TR43544","TP25060","TJ24861"
"VJ59362","F938363","VH99337"
"VP32235","VJ58887","J745162"
"VP32233","VJ58887","J745162"
"VP32302","J745183","VN85650"
"VX12695","K578504","VR26362"
"VX13789","K578101","VJ58858"
"VF64159","VR26253","K578576"
"VF64154","VR26253","K578576"
"VF64575","K578101","VJ58858"
"VF64579","K578101","VJ58858"
"VF63356","K578980","TA16781"
"VF63357","K578980","TA16781"
"VJ59932","VH82393","VH83452"
"VJ59937","VH82393","VH83452"
"VX12687","VR26566","VR26676"
"VT34002","VR26256","VN85437"
"VT34006","VR26256","VN85437"
"TA15028","VN87380","VN85439"
"TA16153","VS84544","VT34371"
"TA15601","VR26256","VN85437"
"TV44675","TR44247","TP42722"
"TS45460","TR44247","TP42722"
"VJ59077","VH83478","VH99340"
"VJ59084","VH83478","VH99340"
"VN86771","VH12363","VJ58858"
"VN87046","VN86003","VN86030"
"VR27315","VN85655","VJ58858"
"VJ59150","VH99341","F938347"
"VJ59151","VH99341","F938347"
"VJ59153","VH99341","F938347"
